request_id,timestamp,year,month,day,service_name,endpoint,http_method,status_code,response_time_ms,user_id_raw,user_id_hash,client_ip,aws_region,device_type,bytes_sent,error_message
85962e9a-039e-4f08-8204-058dd8d392fc,2026-07-27T05:32:27.000Z,2026,07,27,payment-gateway,/api/v1/payment/refund,POST,200,172.43,user_01201,e3d003e6be4babb9,192.168.12.53,ap-southeast-1,mobile_ios,7287,
260779ad-8861-430d-8963-ba9bf4109336,2026-07-27T15:44:02.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,GET,200,190.75,user_01428,a3e35894fd8a120a,192.168.1.51,us-west-2,mobile_ios,347,
f4e163e3-bfde-4d09-8df0-316469c27ea5,2026-07-27T07:44:21.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,GET,200,284.5,user_01268,a5314a099cdcce18,192.168.7.204,eu-west-1,mobile_android,8188,
0d2f5d16-9e0f-4c12-b311-e632a23f4c42,2026-07-27T02:07:01.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,193.79,user_01023,25765b50bc56808f,192.168.20.64,us-west-2,tablet,2562,
a4a1457d-55f4-4272-8161-25c08cd4b35c,2026-07-27T14:29:13.000Z,2026,07,27,catalog-service,/api/v1/categories/list,GET,200,21.2,user_01470,3ad9e63a9175da28,192.168.13.196,us-west-2,mobile_android,1515,
1b9e46d6-ca6a-4223-bd4d-b7019736b2ee,2026-07-27T02:03:54.000Z,2026,07,27,order-service,/api/v1/orders/create,DELETE,503,945.93,user_01065,849fa71fc33c9375,192.168.3.22,eu-west-1,desktop_mac,6223,CircuitBreaker Triggered (High Load)
50020896-1f8d-4572-93b8-0ddf5d2ec446,2026-07-27T13:55:14.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,PUT,200,108.95,user_01432,9fadb5b3e465d9d7,192.168.7.115,eu-west-2,desktop_windows,3947,
ca0fefcc-b4f0-451b-8764-0005bd6eea44,2026-07-27T05:22:53.000Z,2026,07,27,cart-service,/api/v1/cart/view,POST,200,50.3,user_01301,a6a8a4b111e411cc,192.168.11.55,eu-west-2,mobile_ios,5107,
faecdfaf-3722-446c-8b91-22905f9937db,2026-07-27T17:25:09.000Z,2026,07,27,order-service,/api/v1/orders/create,GET,200,65.14,user_01406,176b112cb7122cbe,192.168.4.108,ap-southeast-1,desktop_mac,1778,
96b2de83-4a0e-4d2d-b176-d919baa0c2f1,2026-07-27T06:17:59.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,135.25,user_01344,55e9eece709c708f,192.168.13.9,eu-west-2,mobile_android,8441,
cca2e173-708b-42dc-ac7b-b7c659eb552a,2026-07-27T18:32:00.000Z,2026,07,27,catalog-service,/api/v1/products/search,GET,200,27.44,user_01024,aa96f9a93a73cc59,192.168.16.42,us-west-2,mobile_ios,7941,
77d24c9d-cef1-4940-82bd-a72946b89e92,2026-07-27T21:31:26.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,GET,200,194.85,user_01221,0cbc1f13ad80667b,192.168.3.25,eu-west-2,mobile_android,8353,
e640e199-439b-409f-873e-bfbc425cb2fd,2026-07-27T20:38:45.000Z,2026,07,27,auth-service,/api/v1/auth/token,GET,200,37.47,user_01361,b3a997ec7e30612c,192.168.9.106,us-east-1,mobile_android,4123,
7bbeb6bf-5b3c-4664-b047-cb6b615a7a31,2026-07-27T05:35:58.000Z,2026,07,27,catalog-service,/api/v1/products/search,GET,200,28.36,user_01248,e8e84fbb86aa01dc,192.168.17.126,eu-west-2,tablet,7715,
92c3439c-34b6-45af-af93-138b8de9ad2f,2026-07-27T16:47:41.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,DELETE,200,217.05,user_01415,155c3f9a6e68175a,192.168.5.165,eu-west-2,mobile_ios,4389,
b83093e9-e2d8-4049-9bd7-ac9ad590a5fc,2026-07-27T02:55:13.000Z,2026,07,27,order-service,/api/v1/orders/history,GET,200,85.89,user_01251,49afcfa01dc1924b,192.168.19.59,ap-southeast-1,desktop_windows,5016,
194ae064-04be-488c-aa42-e0cb0674acd4,2026-07-27T00:04:43.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,173.25,user_01409,266b0da2cbea3e05,192.168.1.178,eu-west-1,desktop_mac,7220,
b05d14ef-db0b-4745-830b-d9644773163a,2026-07-27T23:36:20.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,GET,200,222.45,user_01295,53df861830756418,192.168.8.30,ap-southeast-1,tablet,2069,
f0cbe521-a893-46c2-b88a-822d594ed91b,2026-07-27T11:05:20.000Z,2026,07,27,cart-service,/api/v1/cart/checkout,POST,200,35.36,user_01323,35691a618da8bc5a,192.168.1.175,ap-southeast-1,mobile_android,7757,
382c50b9-db23-4918-a914-754b47092041,2026-07-27T19:24:17.000Z,2026,07,27,auth-service,/api/v1/auth/login,GET,200,41.25,user_01449,b3c1e047870a1cde,192.168.19.87,eu-west-1,desktop_mac,2836,
86dfd100-b340-4fa9-b57c-203b230cdf75,2026-07-27T07:11:04.000Z,2026,07,27,auth-service,/api/v1/auth/token,GET,200,33.82,user_01220,dc6325c793e69c71,192.168.13.38,us-east-1,desktop_windows,4699,
3fe6ebc7-38fe-4d3d-8802-fed64ce0883f,2026-07-27T12:37:06.000Z,2026,07,27,auth-service,/api/v1/auth/login,GET,200,22.83,user_01466,394fbde25f1d1835,192.168.2.124,eu-west-1,desktop_windows,2988,
7e677b65-8720-4036-b87d-a5ea60b5766d,2026-07-27T11:11:13.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,148.67,user_01119,23a65f5bad9aa60b,192.168.18.136,us-west-2,mobile_ios,6488,
e5ec14ac-feed-4f3c-ae94-335561ddf414,2026-07-27T00:07:27.000Z,2026,07,27,catalog-service,/api/v1/products/search,GET,200,18.28,user_01140,ef0b5b5499fc7eef,192.168.13.207,eu-west-1,mobile_android,4910,
b7b3ce42-9993-4c05-aed9-fb0da6b91b14,2026-07-27T09:29:36.000Z,2026,07,27,cart-service,/api/v1/cart/view,DELETE,403,8.0,user_01135,9f743a29bd7ec532,192.168.15.131,eu-west-1,tablet,196,Forbidden: Insufficient IAM Permissions
bfb161d4-0c7d-4965-b95c-7c9afe28c653,2026-07-27T14:12:37.000Z,2026,07,27,payment-gateway,/api/v1/payment/refund,POST,403,11.76,user_01152,c1a8731201bb4422,192.168.15.236,eu-west-2,mobile_ios,3886,Forbidden: Insufficient IAM Permissions
7e781797-21a9-4e0d-9435-5eab54540e29,2026-07-27T13:01:14.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,GET,200,154.38,user_01124,bad7d8770ddcf88c,192.168.2.192,ap-southeast-1,mobile_ios,7812,
a8bc7010-9707-485a-b6d1-4ead4500c460,2026-07-27T08:52:01.000Z,2026,07,27,cart-service,/api/v1/cart/checkout,POST,200,34.34,user_01030,a949013ba6bd87af,192.168.20.39,eu-west-1,desktop_mac,5894,
7ad82cb6-1993-4674-bdcb-92abef0411bb,2026-07-27T05:25:00.000Z,2026,07,27,catalog-service,/api/v1/products/detail,GET,200,24.74,user_01463,13b51e4c28701ace,192.168.5.28,us-west-2,desktop_mac,4715,
03d1b575-52ac-41f7-b438-4a141ce49ebf,2026-07-27T20:23:18.000Z,2026,07,27,cart-service,/api/v1/cart/add,POST,200,42.74,user_01060,ff2ba2ad880d841c,192.168.4.68,ap-southeast-1,mobile_ios,5700,
4c68dfdc-ba1a-477a-9022-7537fcba9d81,2026-07-27T05:12:51.000Z,2026,07,27,cart-service,/api/v1/cart/checkout,PUT,200,74.81,user_01028,3c9423919a88f7ea,192.168.20.103,ap-southeast-1,desktop_mac,7508,
fe208d24-0f42-45b1-887a-d3ac7651d087,2026-07-27T15:49:56.000Z,2026,07,27,order-service,/api/v1/orders/status,POST,200,93.11,user_01166,8d34b6f86d1f68f2,192.168.19.150,eu-west-1,desktop_mac,6205,
8791595f-a559-4f0a-bbd9-825cb525a704,2026-07-27T01:41:22.000Z,2026,07,27,catalog-service,/api/v1/categories/list,POST,500,851.87,user_01004,5d537e71962e05d8,192.168.13.61,eu-west-1,mobile_ios,8047,InternalServerError: Database Connection Pool Exhausted
2137d3f1-715b-474b-8e8c-fcbb11d7884a,2026-07-27T01:18:53.000Z,2026,07,27,order-service,/api/v1/orders/status,POST,200,49.48,user_01070,79b02e393f34c73a,192.168.6.7,eu-west-1,tablet,4444,
a97acc38-7eb6-4486-b45e-f57198a4048b,2026-07-27T04:55:00.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,82.56,user_01178,c820792ae748cc94,192.168.8.182,eu-west-2,tablet,6035,
a85b70b7-fe1f-441d-80cb-99bb626ac266,2026-07-27T19:57:47.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,GET,200,141.66,user_01272,02a6942a984e45e1,192.168.6.208,eu-west-1,mobile_ios,4229,
139f4ada-00d6-487a-a225-261998ac7679,2026-07-27T07:29:50.000Z,2026,07,27,auth-service,/api/v1/auth/login,GET,200,58.5,user_01129,044e2791b8fa22b6,192.168.4.104,ap-southeast-1,mobile_android,2649,
ffb4dabb-be2f-474e-a023-790cf559531e,2026-07-27T23:13:42.000Z,2026,07,27,order-service,/api/v1/orders/status,DELETE,200,114.47,user_01479,ffdf173f13afe19c,192.168.1.131,us-west-2,desktop_windows,3848,
8268b279-0d7f-4083-8f32-93c6f81b6153,2026-07-27T15:40:10.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,POST,503,1275.59,user_01376,def802d6efb6688f,192.168.8.224,eu-west-1,mobile_android,6826,ServiceUnavailable: Downstream Dependency Timeout
1c8f0572-06ce-4f69-85f7-87baadc30afb,2026-07-27T02:29:23.000Z,2026,07,27,auth-service,/api/v1/auth/token,GET,404,36.66,user_01105,2b91813f37ec218e,192.168.19.127,us-west-2,desktop_mac,3778,Resource Not Found: Product ID does not exist
ca3b7035-48f1-408d-8f4e-6be0adcbd8bb,2026-07-27T16:47:37.000Z,2026,07,27,order-service,/api/v1/orders/history,GET,403,14.57,user_01358,8d2f86b400b977c5,192.168.19.116,eu-west-2,mobile_android,849,Forbidden: Insufficient IAM Permissions
c567c4e1-dc60-447d-a9aa-627c2d11c9cc,2026-07-27T04:47:40.000Z,2026,07,27,order-service,/api/v1/orders/history,GET,200,101.55,user_01263,c27b1c45ed25520a,192.168.16.149,us-east-1,desktop_windows,8007,
a4509d94-f51f-4949-a0f3-f7c33d413731,2026-07-27T16:36:58.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,102.4,user_01204,b0e4843480c42372,192.168.18.96,eu-west-2,desktop_mac,2134,
340ddfb4-f856-4f9f-a44c-666f3483a4bf,2026-07-27T22:56:25.000Z,2026,07,27,auth-service,/api/v1/auth/login,GET,200,30.49,user_01386,593ab11814a74a72,192.168.19.225,us-east-1,mobile_android,6070,
ebf67b42-4eae-4c7c-a42c-8b40c64e8170,2026-07-27T13:16:54.000Z,2026,07,27,auth-service,/api/v1/auth/login,POST,200,45.92,user_01454,4908614220d63027,192.168.1.156,us-west-2,mobile_ios,154,
8a2d2f94-b6af-4c8f-b9ec-4583b3831abd,2026-07-27T06:56:36.000Z,2026,07,27,auth-service,/api/v1/auth/token,GET,200,50.97,user_01260,0a239141b1c9928a,192.168.20.31,eu-west-2,tablet,5399,
d2129d13-eab8-4657-9be3-248aa3b76748,2026-07-27T00:40:48.000Z,2026,07,27,catalog-service,/api/v1/products/detail,GET,200,20.42,user_01281,9d6eab52de87e3d6,192.168.13.50,us-east-1,mobile_ios,343,
b3d530fd-0254-4597-8f03-a46b380a50d0,2026-07-27T07:03:24.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,POST,403,17.17,user_01456,9cfd01bd224b5438,192.168.12.176,ap-southeast-1,tablet,5806,Forbidden: Insufficient IAM Permissions
4dd90bb2-2b3c-41aa-93a0-b178a70c9153,2026-07-27T16:39:19.000Z,2026,07,27,catalog-service,/api/v1/categories/list,GET,200,12.86,user_01482,2d241f5d02e7edbf,192.168.14.200,eu-west-2,mobile_ios,2610,
3240754f-b7e8-40f4-90ca-9e9142754a13,2026-07-27T07:25:07.000Z,2026,07,27,auth-service,/api/v1/auth/token,POST,200,23.29,user_01443,d07c98600013afe7,192.168.4.42,eu-west-2,mobile_android,3832,
9d94ba48-fcd8-4da2-9e78-2d59294f7d00,2026-07-27T23:40:42.000Z,2026,07,27,catalog-service,/api/v1/categories/list,GET,403,13.68,user_01430,0ceea7caa18146f2,192.168.15.244,eu-west-1,desktop_windows,6943,Forbidden: Insufficient IAM Permissions
3dfb2c1b-f488-441c-8122-b2f89d512d73,2026-07-27T03:22:02.000Z,2026,07,27,auth-service,/api/v1/auth/token,POST,200,39.76,user_01095,8748c7e9cbe33ae1,192.168.9.105,eu-west-2,mobile_ios,3574,
f713a1b1-20bb-41d5-88a2-de90ec0a4b21,2026-07-27T22:51:52.000Z,2026,07,27,catalog-service,/api/v1/categories/list,POST,200,26.94,user_01169,2c5c2f9437bbc7c7,192.168.5.114,us-west-2,tablet,160,
6707039b-1f7a-48a0-8d1a-c1fb47cbd0d7,2026-07-27T22:43:40.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,PUT,403,19.7,user_01398,69dd91131e09f278,192.168.16.52,eu-west-2,tablet,6120,Tenant IP Blocklisted
c85e49fd-dba9-4185-a13b-708fb1ff9622,2026-07-27T05:02:08.000Z,2026,07,27,catalog-service,/api/v1/products/search,GET,200,25.93,user_01090,1f4e8f2ba6572837,192.168.18.77,ap-southeast-1,mobile_ios,2205,
1246ce0f-71bf-4d37-9e6b-471300add00d,2026-07-27T04:09:55.000Z,2026,07,27,auth-service,/api/v1/auth/login,PUT,200,46.18,user_01239,0edf35c473218061,192.168.8.161,us-east-1,desktop_windows,240,
75ba8a5e-9617-4796-b960-750354cc972c,2026-07-27T06:39:10.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,198.45,user_01207,72d7b6e79e52ebf1,192.168.8.232,eu-west-1,mobile_android,1449,
b469b838-2d8b-40e5-9768-a4d68e1a0881,2026-07-27T16:25:27.000Z,2026,07,27,order-service,/api/v1/orders/create,GET,200,78.96,user_01463,13b51e4c28701ace,192.168.7.135,ap-southeast-1,desktop_windows,8001,
983ecfa3-0f2e-42d4-b4f3-4b190127bd3b,2026-07-27T03:02:17.000Z,2026,07,27,catalog-service,/api/v1/products/search,GET,200,19.26,user_01130,22af04254210ea95,192.168.7.196,us-west-2,tablet,6391,
af08cf80-449f-459d-b0cf-41daba15858d,2026-07-27T10:27:56.000Z,2026,07,27,catalog-service,/api/v1/products/detail,GET,200,16.43,user_01009,41adeb44f54b9e1a,192.168.3.146,us-east-1,desktop_mac,5947,
e32963a2-21b7-4b05-8255-4368e2b8ec25,2026-07-27T12:56:22.000Z,2026,07,27,order-service,/api/v1/orders/status,GET,200,115.96,user_01393,e09d7fc9a66e799e,192.168.9.32,eu-west-2,mobile_android,709,
96546c8c-dc08-4a1c-aab6-720e83307795,2026-07-27T23:16:24.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,GET,200,246.63,user_01016,5a655d774e29b9be,192.168.15.26,ap-southeast-1,mobile_android,4465,
32393a7d-7d23-4b32-a33e-6ce3830aa379,2026-07-27T14:56:55.000Z,2026,07,27,catalog-service,/api/v1/categories/list,GET,200,16.44,user_01409,266b0da2cbea3e05,192.168.10.61,us-west-2,desktop_windows,5902,
5e5700c5-b5ac-49ef-acb0-5c403dc7e455,2026-07-27T13:30:57.000Z,2026,07,27,auth-service,/api/v1/auth/login,POST,403,11.88,user_01303,7725f0d41a6cc9a9,192.168.17.95,eu-west-1,mobile_android,7004,Tenant IP Blocklisted
8055eb56-47a7-49a2-a2d9-67f6325ff0d4,2026-07-27T06:01:53.000Z,2026,07,27,auth-service,/api/v1/auth/login,DELETE,200,33.47,user_01073,da9c13bc6112cafc,192.168.13.84,eu-west-2,desktop_mac,6186,
2b57c9f2-11bf-4c07-9b9b-bee3d8e0c5ba,2026-07-27T08:54:22.000Z,2026,07,27,auth-service,/api/v1/auth/token,GET,200,24.33,user_01088,dc2927b90cb93df7,192.168.19.220,eu-west-2,desktop_windows,511,
f9e7d7bd-039a-4ffd-8478-81862262aaf3,2026-07-27T11:23:54.000Z,2026,07,27,cart-service,/api/v1/cart/view,GET,200,43.63,user_01191,ac2e4df891473bde,192.168.3.94,us-west-2,desktop_windows,5430,
fd0fd43f-dc78-4038-b489-e920a2dd080f,2026-07-27T16:25:50.000Z,2026,07,27,payment-gateway,/api/v1/payment/refund,GET,200,161.62,user_01427,47c7edd0e56dde69,192.168.13.99,ap-southeast-1,mobile_android,7585,
46f8ab98-9f1d-48ac-b5fa-c1129f0e6f84,2026-07-27T20:54:22.000Z,2026,07,27,catalog-service,/api/v1/products/search,POST,200,23.31,user_01397,59cdd8e848eb60e1,192.168.3.199,ap-southeast-1,desktop_windows,1811,
e58cc40a-9285-40f2-bf80-ba57d5ea60d2,2026-07-27T13:44:31.000Z,2026,07,27,cart-service,/api/v1/cart/checkout,POST,200,42.59,user_01146,2088ddbee690fa09,192.168.3.76,ap-southeast-1,mobile_ios,1492,
bddb8ce7-f4de-43fa-ab29-782e269f65db,2026-07-27T13:24:52.000Z,2026,07,27,payment-gateway,/api/v1/payment/verify,POST,403,14.88,user_01383,90327833d3aa400a,192.168.9.64,ap-southeast-1,mobile_ios,6274,Tenant IP Blocklisted
862ec5db-0b27-43f5-b455-7cf7ca5c456e,2026-07-27T01:43:19.000Z,2026,07,27,order-service,/api/v1/orders/history,GET,403,14.34,user_01209,c83108bca9543b85,192.168.5.136,us-east-1,desktop_mac,2015,Forbidden: Insufficient IAM Permissions
f9615db7-1946-4c28-ada5-e2103860eba9,2026-07-27T17:29:41.000Z,2026,07,27,cart-service,/api/v1/cart/add,POST,200,52.7,user_01470,3ad9e63a9175da28,192.168.13.82,us-east-1,desktop_windows,3193,
adbab398-0565-4859-8305-a47b03fb42f5,2026-07-27T17:37:02.000Z,2026,07,27,cart-service,/api/v1/cart/checkout,GET,200,43.82,user_01390,9e6bcd36a3f60dad,192.168.2.38,eu-west-1,mobile_android,7727,
4adfe602-a2f2-4a19-8415-090738d903ea,2026-07-27T07:08:55.000Z,2026,07,27,order-service,/api/v1/orders/create,GET,200,93.3,user_01381,0deec11b0bde7b70,192.168.17.244,eu-west-1,mobile_android,3270,
778a2971-054f-411a-a8f1-87ace696bc2f,2026-07-27T14:25:40.000Z,2026,07,27,catalog-service,/api/v1/categories/list,GET,200,14.36,user_01086,0aa746fc88f423b4,192.168.5.223,eu-west-1,mobile_ios,3279,
476dda2a-e208-42f2-981d-cb3fc862e29d,2026-07-27T09:34:16.000Z,2026,07,27,order-service,/api/v1/orders/history,GET,200,115.21,user_01473,445e8589e24c9279,192.168.18.184,eu-west-2,mobile_android,7597,
a95d0448-74c1-44bb-ab0a-4faaec2da93f,2026-07-27T10:57:15.000Z,2026,07,27,auth-service,/api/v1/auth/login,POST,200,39.54,user_01037,801a82bba87927a4,192.168.13.243,us-east-1,mobile_ios,6687,
1c741d4b-94c1-46d3-9f40-98eecadcdacf,2026-07-27T08:00:20.000Z,2026,07,27,payment-gateway,/api/v1/payment/refund,GET,200,103.37,user_01391,74e5d434821a80fe,192.168.8.53,ap-southeast-1,tablet,6699,
63d76062-fe4a-4dfa-80dd-f9844440efd2,2026-07-27T20:43:06.000Z,2026,07,27,cart-service,/api/v1/cart/view,GET,200,63.92,user_01318,d9a430d6d7a1a3ac,192.168.6.104,us-east-1,mobile_android,834,
5a2484d9-8e50-4f1f-a859-6d4197559359,2026-07-27T06:23:57.000Z,2026,07,27,cart-service,/api/v1/cart/view,GET,404,39.79,user_01243,25ceb6f51ef33680,192.168.19.42,us-east-1,desktop_mac,4250,Resource Not Found: Product ID does not exist
71dcedc7-1994-4864-aa76-aba9deabf316,2026-07-27T06:17:56.000Z,2026,07,27,cart-service,/api/v1/cart/add,GET,200,50.64,user_01341,565799bf8f324d12,192.168.4.168,us-west-2,mobile_android,2082,
201a494e-ea83-407e-8f32-6f7b385047d8,2026-07-27T15:01:55.000Z,2026,07,27,auth-service,/api/v1/auth/token,GET,200,35.38,user_01281,9d6eab52de87e3d6,192.168.12.241,ap-southeast-1,mobile_ios,5441,
1fa37a68-a1da-4b64-b568-70c77a486d79,2026-07-27T01:39:55.000Z,2026,07,27,cart-service,/api/v1/cart/add,GET,200,46.74,user_01084,37262d85e56341f1,192.168.3.22,eu-west-1,desktop_windows,6102,
092f35a8-0da5-4f34-af90-3c2a56451c6d,2026-07-27T06:54:17.000Z,2026,07,27,catalog-service,/api/v1/categories/list,DELETE,200,29.69,user_01165,27082183adf84e66,192.168.14.166,us-east-1,tablet,8167,
b8af336c-0f9a-4dc6-99fd-02cacdb0def1,2026-07-27T06:13:08.000Z,2026,07,27,catalog-service,/api/v1/products/search,POST,200,23.38,user_01138,76690253c97da597,192.168.4.31,eu-west-1,tablet,8407,
f246a542-843e-43ea-92a8-a5e6396e1180,2026-07-27T18:48:55.000Z,2026,07,27,cart-service,/api/v1/cart/checkout,POST,200,62.87,user_01321,d3009f69096853ad,192.168.11.9,eu-west-1,mobile_ios,1503,
997bfd53-983c-4f8f-9887-387f080d61c6,2026-07-27T15:01:38.000Z,2026,07,27,cart-service,/api/v1/cart/checkout,GET,200,38.46,user_01217,5cc14b0013b609b2,192.168.17.89,us-east-1,desktop_windows,8444,
9c1a0dd5-9cb2-486e-b6a8-132c68e9ef8a,2026-07-27T17:41:46.000Z,2026,07,27,catalog-service,/api/v1/products/search,PUT,200,24.1,user_01007,e56e28bf790c5888,192.168.2.164,eu-west-1,mobile_android,2735,
976a8e91-20ba-4ab0-b7be-02db3af70ec9,2026-07-27T12:55:49.000Z,2026,07,27,payment-gateway,/api/v1/payment/charge,GET,200,170.83,user_01248,e8e84fbb86aa01dc,192.168.12.237,us-west-2,tablet,2694,
