request_id,timestamp,year,month,day,service_name,endpoint,http_method,status_code,response_time_ms,user_id_raw,user_id_hash,client_ip,aws_region,device_type,bytes_sent,error_message
a7b62ff4-00cb-42a6-8acf-dd7dcb6f24e2,2026-07-28T16:05:38.000Z,2026,07,28,auth-service,/api/v1/auth/logout,POST,200,31.48,user_01483,8a5a2c48fabc8461,192.168.11.214,ap-southeast-1,mobile_ios,712,
830c7f25-641f-4c70-ad9e-62308ffd64e6,2026-07-28T00:55:05.000Z,2026,07,28,order-service,/api/v1/orders/history,GET,200,60.91,user_01183,f878c77d924c08c8,192.168.1.27,ap-southeast-1,tablet,4701,
00dac70b-dc3a-4127-8b4b-0489dc84588a,2026-07-28T21:18:32.000Z,2026,07,28,catalog-service,/api/v1/products/detail,GET,200,16.11,user_01065,849fa71fc33c9375,192.168.2.165,eu-west-1,desktop_windows,7627,
25b38bda-c739-466d-b550-70949259e437,2026-07-28T03:33:07.000Z,2026,07,28,payment-gateway,/api/v1/payment/refund,POST,200,175.81,user_01159,fb74acce5cc98c77,192.168.12.14,us-west-2,mobile_ios,2819,
9249c5b7-a0ba-4f52-a4d6-79f652f309b7,2026-07-28T07:38:41.000Z,2026,07,28,catalog-service,/api/v1/products/detail,POST,200,18.58,user_01258,0304a81b76c21ae5,192.168.10.11,us-east-1,desktop_mac,4161,
4e835f9e-081e-4b33-9bb7-68c61e7e0177,2026-07-28T19:50:49.000Z,2026,07,28,payment-gateway,/api/v1/payment/charge,GET,200,209.42,user_01227,5e662f9460e77dc1,192.168.11.119,ap-southeast-1,desktop_mac,7336,
53b116cb-a294-4b6b-9315-672195bab573,2026-07-28T18:25:09.000Z,2026,07,28,order-service,/api/v1/orders/create,POST,200,159.63,user_01054,273f335147f68c78,192.168.16.158,us-east-1,mobile_android,6213,
55bd35a5-22d8-49fd-8fde-6f09ac495989,2026-07-28T16:08:33.000Z,2026,07,28,payment-gateway,/api/v1/payment/charge,GET,200,69.3,user_01358,8d2f86b400b977c5,192.168.19.181,ap-southeast-1,tablet,841,
6b9e4483-b783-4ece-b9bf-f4c619cbfa02,2026-07-28T16:23:42.000Z,2026,07,28,cart-service,/api/v1/cart/view,PUT,200,30.06,user_01470,3ad9e63a9175da28,192.168.15.148,us-east-1,mobile_android,3550,
f22607c3-ac28-4b9d-8420-b99c1971b83b,2026-07-28T21:22:03.000Z,2026,07,28,payment-gateway,/api/v1/payment/charge,PUT,200,271.97,user_01375,de6a636c1463717e,192.168.17.41,us-east-1,desktop_mac,6160,
921cdea7-f5d0-4d40-95a8-11f8f1821993,2026-07-28T04:15:38.000Z,2026,07,28,order-service,/api/v1/orders/history,GET,200,116.87,user_01101,277788cc89caebb0,192.168.20.204,ap-southeast-1,mobile_android,1308,
c227072f-4b75-4497-8e55-92babb21fbbe,2026-07-28T20:44:01.000Z,2026,07,28,catalog-service,/api/v1/products/detail,GET,403,13.48,user_01499,131e9288b6b0990f,192.168.14.227,us-east-1,tablet,8220,Tenant IP Blocklisted
e0db3419-88ab-4f7b-aada-e339f9e7df4c,2026-07-28T14:38:56.000Z,2026,07,28,auth-service,/api/v1/auth/token,POST,200,39.25,user_01045,9274d06a938c53aa,192.168.14.156,eu-west-1,mobile_android,6046,
1f0f744b-8000-4332-a4d6-091d49130bdf,2026-07-28T14:29:44.000Z,2026,07,28,catalog-service,/api/v1/products/detail,GET,400,27.47,user_01121,bdbabf2cc49c1501,192.168.10.205,us-west-2,mobile_android,1875,Bad Request: Invalid Payload Format
24148c4f-4fec-46d1-96bd-065dd9414b1c,2026-07-28T22:42:45.000Z,2026,07,28,auth-service,/api/v1/auth/logout,GET,200,43.86,user_01043,4a891cdb994b2dd9,192.168.11.37,eu-west-1,mobile_android,484,
bd15f2b6-1d61-4a39-aaca-f53638fa8237,2026-07-28T07:42:29.000Z,2026,07,28,cart-service,/api/v1/cart/view,POST,200,37.67,user_01325,84030e82f6d4a4a5,192.168.19.240,ap-southeast-1,tablet,3460,
57e12b5f-94c0-4332-ab46-249d734cb773,2026-07-28T08:58:33.000Z,2026,07,28,cart-service,/api/v1/cart/view,GET,200,17.72,user_01267,74e747ee55dc1a4a,192.168.10.198,ap-southeast-1,desktop_mac,3080,
2886b88b-4880-4436-824b-b0c074a98fc7,2026-07-28T20:46:42.000Z,2026,07,28,auth-service,/api/v1/auth/login,PUT,200,53.41,user_01469,3738c176d66db1b5,192.168.19.33,eu-west-2,tablet,2014,
0f305243-6680-4a56-ac28-d42b8259785e,2026-07-28T08:40:09.000Z,2026,07,28,payment-gateway,/api/v1/payment/refund,PUT,200,171.59,user_01381,0deec11b0bde7b70,192.168.15.56,us-east-1,tablet,1070,
040f763f-e7ec-4277-9efb-283535fcf286,2026-07-28T12:17:59.000Z,2026,07,28,payment-gateway,/api/v1/payment/refund,DELETE,403,13.25,user_01350,567e230ba6aa18b6,192.168.4.11,ap-southeast-1,mobile_android,5316,Tenant IP Blocklisted
92c1b031-17f7-4c67-a6df-2d9fd6fbbe72,2026-07-28T09:21:03.000Z,2026,07,28,catalog-service,/api/v1/products/detail,GET,200,16.48,user_01007,e56e28bf790c5888,192.168.15.44,eu-west-1,desktop_mac,1275,
9aeccabf-fba3-4209-91bd-918cea74ed54,2026-07-28T13:36:22.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,500,3497.57,user_01031,bd3ae76b3fdd8de4,192.168.10.85,eu-west-2,desktop_mac,962,InternalServerError: Database Connection Pool Exhausted
614ea76d-034d-4f1e-90d0-eb7bf6d1f9dd,2026-07-28T17:15:00.000Z,2026,07,28,auth-service,/api/v1/auth/logout,GET,200,31.43,user_01135,9f743a29bd7ec532,192.168.3.90,ap-southeast-1,desktop_windows,7883,
5ff9bfab-1fa2-4bf7-ae3b-48388c069532,2026-07-28T04:36:15.000Z,2026,07,28,payment-gateway,/api/v1/payment/charge,GET,200,134.1,user_01297,f0f0290a0cb80db7,192.168.16.4,eu-west-2,desktop_windows,6815,
09093ec4-dfd4-4c08-a72e-942679d80a2d,2026-07-28T14:40:06.000Z,2026,07,28,order-service,/api/v1/orders/history,GET,200,144.22,user_01320,b88325c142e278f3,192.168.19.43,eu-west-1,desktop_windows,1463,
536515cc-a01d-4991-b41c-207ac8f3a0ff,2026-07-28T16:51:53.000Z,2026,07,28,payment-gateway,/api/v1/payment/charge,GET,200,230.81,user_01379,ecb169064662d650,192.168.10.237,eu-west-1,mobile_android,2823,
e26b3d49-ad23-44a2-b7f5-86d89244d568,2026-07-28T01:56:16.000Z,2026,07,28,catalog-service,/api/v1/products/detail,GET,404,30.04,user_01051,7fb01d0a414b6bf5,192.168.11.168,eu-west-1,tablet,7058,Resource Not Found: Product ID does not exist
1396a149-6e78-4d75-a7fc-bbb5d367d529,2026-07-28T20:02:21.000Z,2026,07,28,order-service,/api/v1/orders/create,GET,200,71.8,user_01406,176b112cb7122cbe,192.168.7.244,us-west-2,tablet,6214,
3d8880b4-b68e-4907-a583-bc92b54ef95d,2026-07-28T08:03:54.000Z,2026,07,28,catalog-service,/api/v1/products/search,GET,200,24.14,user_01478,574b3f7ce3efa973,192.168.15.148,eu-west-2,desktop_windows,6383,
9e74b048-6410-4efd-b8e2-fe764434f6e5,2026-07-28T01:31:32.000Z,2026,07,28,cart-service,/api/v1/cart/checkout,DELETE,200,39.41,user_01376,def802d6efb6688f,192.168.11.134,us-west-2,desktop_windows,449,
6aab28a3-de38-45bc-982b-fedc5d2b47fa,2026-07-28T01:38:01.000Z,2026,07,28,cart-service,/api/v1/cart/add,GET,200,52.57,user_01496,6882e169b054da16,192.168.7.95,us-west-2,desktop_windows,8157,
aa7bbe07-5c46-4158-8dca-2b8d4facc1bb,2026-07-28T19:31:31.000Z,2026,07,28,auth-service,/api/v1/auth/login,POST,200,41.96,user_01231,323009af5db22332,192.168.15.125,us-west-2,mobile_android,4526,
2b4b2254-d7da-4e42-87e4-3f87fa2ddca8,2026-07-28T10:12:25.000Z,2026,07,28,catalog-service,/api/v1/products/search,GET,200,25.36,user_01193,d210d06b31929019,192.168.6.183,eu-west-1,desktop_windows,4877,
1190bcb7-97df-41d9-b013-da5dfd085c27,2026-07-28T08:18:16.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,200,248.83,user_01331,ef975925fb169b95,192.168.19.4,ap-southeast-1,mobile_android,6592,
6b2b88cd-638a-40f8-b06e-6da49340a5d2,2026-07-28T18:31:51.000Z,2026,07,28,catalog-service,/api/v1/products/search,GET,200,30.98,user_01360,0a58e8d62aaa7f0b,192.168.2.11,eu-west-1,mobile_android,189,
ba93da57-b3d9-4cae-b19e-8b464c6282d4,2026-07-28T09:03:14.000Z,2026,07,28,cart-service,/api/v1/cart/view,GET,200,47.12,user_01224,c8339cbe2ba6012b,192.168.11.99,us-west-2,mobile_android,8497,
be7c96c2-d0b9-4061-99ce-c0c00fd7503d,2026-07-28T23:56:42.000Z,2026,07,28,cart-service,/api/v1/cart/add,POST,200,45.98,user_01365,016a2f0b0f4e8aff,192.168.5.55,eu-west-1,desktop_mac,2930,
38d9ba76-ed83-4f8d-93b4-fe1d1be9bb58,2026-07-28T17:59:47.000Z,2026,07,28,catalog-service,/api/v1/categories/list,POST,200,17.07,user_01405,72de8b7012c6bc47,192.168.16.33,us-east-1,tablet,1555,
565e79dd-88bd-488c-8da6-2094de6bcec6,2026-07-28T01:27:36.000Z,2026,07,28,catalog-service,/api/v1/products/search,GET,200,32.43,user_01466,394fbde25f1d1835,192.168.2.45,eu-west-2,tablet,5413,
3ee54990-f31f-4c88-9cb7-0712d9bd20c6,2026-07-28T05:56:40.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,200,131.92,user_01181,6a25dd0c4a7ffc0f,192.168.17.5,us-east-1,desktop_mac,812,
edd44575-7552-404d-a4cc-dc06aabeaf0e,2026-07-28T08:53:00.000Z,2026,07,28,catalog-service,/api/v1/categories/list,GET,200,14.61,user_01063,e27d209fba8701d2,192.168.16.174,ap-southeast-1,desktop_mac,2726,
f8191012-7302-4043-93e8-20e1c13d1719,2026-07-28T10:31:25.000Z,2026,07,28,cart-service,/api/v1/cart/add,GET,404,38.53,user_01053,c99f02c8dd8b4cee,192.168.12.16,eu-west-2,mobile_android,883,Resource Not Found: Product ID does not exist
bd6f322a-488f-462c-92ff-15cbbbd471d3,2026-07-28T14:34:52.000Z,2026,07,28,auth-service,/api/v1/auth/login,GET,200,28.6,user_01181,6a25dd0c4a7ffc0f,192.168.15.87,us-west-2,mobile_ios,7531,
0df21446-6c00-4ab8-8006-9d910a30781a,2026-07-28T20:03:50.000Z,2026,07,28,order-service,/api/v1/orders/status,POST,200,118.34,user_01432,9fadb5b3e465d9d7,192.168.7.194,eu-west-1,tablet,8093,
9f0c6102-4353-4c72-ac42-933a4edd70d5,2026-07-28T16:03:00.000Z,2026,07,28,order-service,/api/v1/orders/create,GET,200,66.5,user_01048,17580a8529ecc858,192.168.19.128,eu-west-1,desktop_mac,6444,
0d642b4a-bfad-4f17-b4b0-b2a7a46bfb32,2026-07-28T06:17:36.000Z,2026,07,28,cart-service,/api/v1/cart/add,POST,200,29.27,user_01407,c6cbfdfe33a33430,192.168.3.190,us-east-1,desktop_mac,1131,
3da040bc-83e0-4d0f-b1b5-ef519d46bc21,2026-07-28T02:30:15.000Z,2026,07,28,cart-service,/api/v1/cart/view,DELETE,200,66.01,user_01439,383576bb1607db8b,192.168.5.155,ap-southeast-1,mobile_ios,3963,
7600dd1b-302d-42e8-b02e-fe57d325c57b,2026-07-28T10:54:58.000Z,2026,07,28,cart-service,/api/v1/cart/add,GET,404,43.54,user_01195,801f465832a9451f,192.168.2.147,us-east-1,mobile_android,6758,Resource Not Found: Product ID does not exist
2ff3f0f4-69ad-4987-abb3-02f589e8ec07,2026-07-28T09:47:01.000Z,2026,07,28,catalog-service,/api/v1/categories/list,GET,200,19.45,user_01065,849fa71fc33c9375,192.168.3.62,eu-west-1,tablet,283,
1e353481-f250-433e-9690-84ba556ab1ec,2026-07-28T00:06:41.000Z,2026,07,28,order-service,/api/v1/orders/history,GET,200,98.37,user_01394,f9212da67af5df2f,192.168.13.136,ap-southeast-1,mobile_android,7303,
3b8b8931-1d34-4f78-8650-059f0c2b2288,2026-07-28T15:31:01.000Z,2026,07,28,auth-service,/api/v1/auth/logout,GET,200,34.35,user_01091,4d88a42e62b8267b,192.168.12.202,us-east-1,mobile_android,765,
dd848cf5-c4b3-4d10-b2cc-c5fcbd4f72ff,2026-07-28T20:55:03.000Z,2026,07,28,auth-service,/api/v1/auth/login,GET,200,30.25,user_01359,eb2603a931c04d2c,192.168.14.57,us-west-2,desktop_mac,6635,
85b2cdb6-d2bb-434c-9d2b-3c61d92f8e6a,2026-07-28T04:02:38.000Z,2026,07,28,catalog-service,/api/v1/products/search,GET,200,25.02,user_01271,8be6558ad3cfbc05,192.168.1.64,us-east-1,mobile_android,1347,
26e38e12-5869-46d3-8f62-21a22ce5ddef,2026-07-28T04:46:59.000Z,2026,07,28,catalog-service,/api/v1/products/search,POST,403,12.76,user_01440,86d5b47915a4bc7d,192.168.19.123,us-west-2,desktop_mac,4281,Forbidden: Insufficient IAM Permissions
ac859c21-a38e-4cd1-ab6a-4b0fddd9ed09,2026-07-28T23:25:11.000Z,2026,07,28,cart-service,/api/v1/cart/view,PUT,200,25.2,user_01308,77fd1ab49a28ca44,192.168.10.123,us-west-2,desktop_windows,4567,
07f2cd34-2a85-4c6f-ab6f-a3249c506303,2026-07-28T15:06:02.000Z,2026,07,28,auth-service,/api/v1/auth/token,GET,200,36.55,user_01489,9682c7a49cd79d45,192.168.2.179,us-east-1,desktop_windows,7082,
c4ffa74e-c559-4cb2-a700-911b3e7c32a1,2026-07-28T11:43:22.000Z,2026,07,28,payment-gateway,/api/v1/payment/charge,GET,200,154.03,user_01452,c013fa2006f9cd99,192.168.10.240,eu-west-1,tablet,6983,
1f742727-932a-497e-a4f0-814f8ba74593,2026-07-28T21:55:45.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,401,16.6,user_01107,ee9e0dbb42d05ea2,192.168.18.146,eu-west-1,tablet,443,Unauthorized: Expired JWT Token
1403f759-0613-4f92-a6fa-0d8af4ee5a59,2026-07-28T22:58:26.000Z,2026,07,28,order-service,/api/v1/orders/create,GET,200,149.19,user_01209,c83108bca9543b85,192.168.1.231,eu-west-2,mobile_ios,6265,
8edbf9ac-ac64-466b-94e4-9ff6ed5de832,2026-07-28T21:46:51.000Z,2026,07,28,order-service,/api/v1/orders/status,GET,200,106.01,user_01145,dbbf725543ad011c,192.168.13.111,us-east-1,mobile_android,2650,
83ab14a1-a1e8-473a-a592-1f9383edac4e,2026-07-28T02:49:25.000Z,2026,07,28,payment-gateway,/api/v1/payment/charge,GET,200,164.34,user_01469,3738c176d66db1b5,192.168.4.148,ap-southeast-1,desktop_mac,7544,
973a2091-d47b-40f8-a336-bcb388212368,2026-07-28T06:19:02.000Z,2026,07,28,catalog-service,/api/v1/categories/list,GET,403,13.51,user_01106,d50977c4fcdfacbb,192.168.10.55,us-east-1,mobile_ios,6186,Tenant IP Blocklisted
50861d78-9bda-45af-9b6d-d9b5983aa49c,2026-07-28T17:43:47.000Z,2026,07,28,catalog-service,/api/v1/products/detail,GET,503,3178.91,user_01172,40318c44b14b730c,192.168.4.107,eu-west-1,desktop_windows,5432,CircuitBreaker Triggered (High Load)
f7246973-b4d2-4091-9b77-eaf4d9fc83f4,2026-07-28T05:28:10.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,200,265.03,user_01047,e7f91502d402e0d1,192.168.15.224,us-east-1,desktop_windows,7481,
e9041c58-7439-400f-b486-e2307ce5b5d2,2026-07-28T00:22:40.000Z,2026,07,28,order-service,/api/v1/orders/history,POST,503,3270.48,user_01436,0f07685704acb0cb,192.168.11.72,us-east-1,desktop_windows,3841,ServiceUnavailable: Downstream Dependency Timeout
ea4ed274-5dbd-4e45-905c-e436a3ab9864,2026-07-28T19:45:54.000Z,2026,07,28,order-service,/api/v1/orders/create,GET,200,146.5,user_01296,0bec2cc42ff9f09b,192.168.3.242,eu-west-2,desktop_mac,158,
7feb6af0-6b6b-4c98-bb14-48b3c8728f18,2026-07-28T22:48:09.000Z,2026,07,28,catalog-service,/api/v1/categories/list,POST,200,19.62,user_01404,ad0d6af9480a0454,192.168.20.60,us-east-1,mobile_ios,7317,
d06675ce-3039-4b4f-911f-cbe9df3ad138,2026-07-28T09:52:32.000Z,2026,07,28,auth-service,/api/v1/auth/login,POST,500,1125.0,user_01395,a3122cd03eb812eb,192.168.17.108,eu-west-1,mobile_ios,1206,NullPointer in PaymentWorker
1868faf2-f246-4e8d-95c7-17254a735909,2026-07-28T18:11:48.000Z,2026,07,28,cart-service,/api/v1/cart/checkout,PUT,200,39.13,user_01206,614d95306856ab21,192.168.14.3,ap-southeast-1,mobile_ios,7548,
f115f9d0-4778-4220-ae2f-f86fc7ae2c37,2026-07-28T16:30:20.000Z,2026,07,28,cart-service,/api/v1/cart/add,GET,200,27.73,user_01494,6ff26897546b3f26,192.168.1.237,us-west-2,desktop_windows,2537,
98a38afe-0b6c-4ac8-a626-d1228776e37a,2026-07-28T07:13:08.000Z,2026,07,28,payment-gateway,/api/v1/payment/refund,GET,200,183.16,user_01087,dfd4176dfd6e71ae,192.168.20.67,eu-west-1,mobile_ios,8064,
c9433372-2841-43db-b2c4-d92763dc7ecb,2026-07-28T03:42:45.000Z,2026,07,28,payment-gateway,/api/v1/payment/refund,GET,200,240.01,user_01264,5a577b2fffb02f76,192.168.11.34,us-west-2,desktop_windows,702,
31181685-3f27-419b-aaa3-a4243ca231e5,2026-07-28T08:57:51.000Z,2026,07,28,cart-service,/api/v1/cart/checkout,GET,200,48.82,user_01224,c8339cbe2ba6012b,192.168.3.222,eu-west-2,desktop_windows,8299,
6b491159-f847-4d9f-aa11-68e2179bfebb,2026-07-28T01:20:28.000Z,2026,07,28,catalog-service,/api/v1/categories/list,GET,200,28.44,user_01337,fe0dedb8a3d86ae4,192.168.8.166,eu-west-1,desktop_windows,510,
597816b4-9760-41c2-a82d-043bdce671ec,2026-07-28T22:03:15.000Z,2026,07,28,catalog-service,/api/v1/products/search,DELETE,200,23.76,user_01158,4c0cd735623a3e0a,192.168.7.48,us-east-1,mobile_ios,2329,
325b4e74-8918-4d36-984f-0dcdaa711855,2026-07-28T09:11:09.000Z,2026,07,28,catalog-service,/api/v1/categories/list,PUT,200,18.81,user_01419,db02c5118c7829d5,192.168.9.191,eu-west-2,desktop_mac,758,
90ec094d-bf7f-4e4d-8e77-f47934a3fcb5,2026-07-28T07:53:08.000Z,2026,07,28,auth-service,/api/v1/auth/logout,GET,200,43.22,user_01241,62f7c13d90491464,192.168.11.144,us-east-1,mobile_ios,7725,
a99e0a3f-16d4-46a8-9f15-0c20124aefc1,2026-07-28T00:50:58.000Z,2026,07,28,auth-service,/api/v1/auth/logout,GET,200,42.53,user_01385,d3009645b9fa2764,192.168.4.59,eu-west-1,mobile_ios,5874,
fd97f2a0-056d-4ac3-8572-048d4902b0d3,2026-07-28T10:11:23.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,500,1613.75,user_01357,8edc3d6b374f58c1,192.168.4.124,us-east-1,tablet,8430,InternalServerError: Database Connection Pool Exhausted
009e3097-7610-451d-b0eb-4c5d7ce1f73e,2026-07-28T01:50:47.000Z,2026,07,28,catalog-service,/api/v1/products/detail,POST,200,28.04,user_01359,eb2603a931c04d2c,192.168.17.159,us-west-2,mobile_ios,4686,
2b461d36-0ba9-4609-a597-7b44a8579c2f,2026-07-28T12:43:17.000Z,2026,07,28,order-service,/api/v1/orders/history,GET,200,117.94,user_01383,90327833d3aa400a,192.168.14.45,eu-west-2,mobile_android,5841,
d893e8c0-1517-4005-8338-a89868b289db,2026-07-28T05:18:08.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,200,138.65,user_01263,c27b1c45ed25520a,192.168.6.208,us-west-2,mobile_android,5255,
b847a42d-2d60-43dd-8358-f5ede2288214,2026-07-28T20:26:37.000Z,2026,07,28,order-service,/api/v1/orders/create,POST,200,101.07,user_01449,b3c1e047870a1cde,192.168.19.173,eu-west-1,tablet,3264,
f96329cb-7a4a-4599-b5dc-53c7b023a7fb,2026-07-28T01:08:48.000Z,2026,07,28,payment-gateway,/api/v1/payment/verify,GET,500,1751.56,user_01204,b0e4843480c42372,192.168.11.189,ap-southeast-1,desktop_windows,8101,NullPointer in PaymentWorker
dd912499-17a8-4b4c-bfd3-f03006ddc788,2026-07-28T08:41:17.000Z,2026,07,28,cart-service,/api/v1/cart/add,GET,200,63.52,user_01160,af8d65dfb0dd498b,192.168.11.7,ap-southeast-1,mobile_ios,5019,
73a94a8f-5310-4b52-a585-cd87fd4f2efb,2026-07-28T02:00:00.000Z,2026,07,28,cart-service,/api/v1/cart/checkout,GET,200,79.01,user_01488,8d0570af24938537,192.168.3.138,ap-southeast-1,tablet,1799,
5d796102-3570-46d1-b18a-e7d350298196,2026-07-28T23:56:51.000Z,2026,07,28,payment-gateway,/api/v1/payment/refund,POST,200,235.83,user_01175,c8960ead992710e5,192.168.14.14,us-west-2,mobile_ios,5759,
